id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
d6e6366617e04b0ba6732fd1d2d76429,GRAPH TABLES EMISSION,"SUBPROCESS, DATA EMISSION","Graph Tables Emission is a critical subprocess that falls under Phase 3: Graph Augmentation. This process is characterized by the emission of the final entities and relationships in a tabular format. It is initiated once the text fields of these entities and relationships have been text-embedded, marking the culmination of the graph augmentation steps. This subprocess ensures that the enriched data, post-augmentation, is systematically organized and presented in a structured manner, facilitating easier analysis and understanding of the network's dynamics.",669,,['5b2968b8f1c891d47ecbe641c3391663' 'a6bcb4514cb6de67e3d74ad0ea62452d'],"[ 0.00691098  0.00176206  0.0215923  ... -0.01394505  0.00792441
  0.01387768]"
b4c4354c8edb40db984942799fe0c8b1,NODE2VEC ALGORITHM,"ALGORITHM, TOOL","Node2Vec is an algorithm used for generating vector representations of nodes in a graph, facilitating the understanding of the graph's structure and enabling vector-space search for related concepts.",670,,['5b2968b8f1c891d47ecbe641c3391663'],"[-0.00121261  0.01962008 -0.00509062 ...  0.02451744  0.03741652
  0.005452  ]"
170507a64973429f818067b80506d428,COMMUNITY TABLES EMISSION,"ACTION, PROCESS",Community Tables Emission is the process of generating and outputting the Communities and CommunityReports tables as part of the workflow.,671,,['3e292d936b7efa377ba9530456cfd888'],"[-0.03212511  0.01693691 -0.02857877 ... -0.02118739 -0.01885845
  0.02367816]"
fd9b298e6aea4685bbb2064b05fcda79,AUGMENT,"ACTION, PROCESS","Augment, a crucial process in the Document Processing domain, specializes in enhancing documents by incorporating supplementary information. This augmentation enriches the content and context of the documents, making them more informative and valuable. Specifically, when the workflow is processing CSV data, Augment adds extra fields to the Documents output. These additional fields are designed to align with the existing columns on the incoming CSV tables, thereby expanding the dataset without compromising its integrity. Through this process, Augment facilitates a more comprehensive understanding of the information contained within the documents, enabling better analysis and decision-making.",672,,['3e292d936b7efa377ba9530456cfd888' '827fd80da359cf05b091c24e465dd05d'],"[-4.84526483e-03 -7.55997375e-04 -7.78321992e-05 ... -3.68739255e-02
  3.41497064e-02  3.85421477e-02]"
eeecb159cc8a4c8989f8da0f3df09f2a,AVG. EMBEDDING,"PROPERTY, MEASUREMENT","Avg. Embedding is a critical property calculated during Document Processing, which encapsulates the essence of a document through a vector representation. This representation is derived by averaging the embeddings of various slices within the document, providing a comprehensive summary of its content. The Avg. Embedding algorithm facilitates the analysis of implicit relationships between documents, making it an invaluable tool for network visualization and other analytical purposes. By generating a vector that reflects the document's characteristics, Avg. Embedding enables a deeper understanding of document interconnectivity and supports the identification of patterns and trends within document networks.",673,,['3e292d936b7efa377ba9530456cfd888' '827fd80da359cf05b091c24e465dd05d'],"[ 0.00092081  0.02239124  0.00012633 ... -0.00346126 -0.03820067
  0.02564753]"
70f22b1d7336492dbade94b8edefe457,DOCUMENT TABLE EMISSION,"ACTION, PROCESS","Document Table Emission represents a critical phase in the document processing workflow. It involves the emission of the Documents table into the knowledge model, enabling the document data to be readily accessible for subsequent processing or analysis. This process is pivotal as it facilitates the generation and output of the Documents table, ensuring that the information contained within is prepared and structured for further utilization. Through Document Table Emission, the intricacies of document data are transformed into a format that supports advanced analysis and integration into broader knowledge systems.",674,,['3e292d936b7efa377ba9530456cfd888' '827fd80da359cf05b091c24e465dd05d'],"[-0.00615723 -0.01589735  0.03513852 ...  0.00084998 -0.029093
  0.04829107]"
66e098dc431146e19fc4bc2ea37efbd9,AUGMENT WITH COLUMNS (CSV ONLY),"ACTION, PROCESS","Augment with Columns (CSV Only) is a specialized function designed for enhancing the Document Processing workflow, particularly when handling CSV data. This feature enables the addition of extra fields to the Documents output, leveraging the information present in the incoming CSV tables. Configuration is necessary to utilize this function effectively, ensuring that the added fields are relevant and useful. The process is exclusive to CSV data, making it a valuable tool for enriching document outputs with additional context and detail.",675,,['3e292d936b7efa377ba9530456cfd888' '827fd80da359cf05b091c24e465dd05d'],"[ 0.02840712  0.00103534  0.01642513 ... -0.03909008  0.02731007
  0.03456442]"
932e213c57134098a07073febd51dcc2,COMMUNITIES,"TABLE, DATA STRUCTURE","The Communities table is a data structure that holds information about various communities, likely in the context of a knowledge model or database.",676,,['827fd80da359cf05b091c24e465dd05d'],"[-0.01241977 -0.03271218 -0.0486041  ...  0.01997527 -0.01512978
  0.01717191]"
9593428ad36746ae8af6d8ce639834ef,COMMUNITYREPORTS,"TABLE, DATA STRUCTURE","The CommunityReports table is a data structure that contains reports or data related to communities, possibly including statistics, summaries, or other relevant information.",677,,['827fd80da359cf05b091c24e465dd05d'],"[-0.03626738 -0.01505438 -0.03553561 ...  0.03010352  0.01217227
  0.00414834]"
1bcaeb58479d42a6963a073c09f3f397,DOCUMENTS TABLE EMISSION,"FUNCTION, PROCESS","Documents Table Emission is a critical function or process that involves integrating and emitting the Documents table into the knowledge model. This process makes the document data accessible for subsequent processing or analysis, enabling the representation of documents within the model. By facilitating the incorporation of document data, Documents Table Emission plays a pivotal role in ensuring that the knowledge model is comprehensive and can support various analytical tasks.",678,,['56506e2d064c0732efa3cf418057edfd' '827fd80da359cf05b091c24e465dd05d'],"[-0.0224732  -0.01874665  0.03089051 ... -0.00012107 -0.03567338
  0.04348916]"
1ef0c1c59ce946668ccf1a6a4f5ab7cc,PHASE 6: NETWORK VISUALIZATION,"PHASE, PROCESS","Phase 6: Network Visualization is a critical phase in the workflow dedicated to the visualization of high-dimensional vector spaces within the context of existing graphs. This phase focuses on transforming complex relationships between documents and entities into a comprehensible network format, thereby facilitating a deeper understanding of the connections and dynamics within the data. Through this phase, the visualization of intricate networks becomes accessible, enabling users to discern patterns, clusters, and key influencers that might not be evident in raw data. This process is essential for identifying collaboration opportunities, knowledge gaps, and the structure of specialized professional networks, particularly in domains like Motor Control and Drive Systems, where mapping complex relationships is crucial for innovation and advancement.",679,,['56506e2d064c0732efa3cf418057edfd' '827fd80da359cf05b091c24e465dd05d'],"[ 0.02790566  0.00294778  0.00443225 ... -0.00400063 -0.00461579
 -0.00117133]"
d734746e3d6146f780af91827e578dfd,ENTITY-RELATIONSHIP GRAPH,"CONCEPT, GRAPH","The Entity-Relationship graph is a logical graph that represents the relationships between entities and their attributes, providing a structured view of the data.",680,,['56506e2d064c0732efa3cf418057edfd'],"[ 0.00877665  0.02553079 -0.01015061 ...  0.0289281   0.00296013
  0.01753647]"
21ed913271614cbeb1b754cdbbef13af,DOCUMENT GRAPH,"CONCEPT, GRAPH","The Document graph is a logical graph that represents the relationships between documents, providing a structured view of the document space.",681,,['56506e2d064c0732efa3cf418057edfd'],"[ 0.02053192 -0.00762332  0.03642841 ...  0.01310451  0.01452991
  0.04048118]"
1505dfebbfb04652b0ba57de1a251d67,NODES TABLE EMISSION,"ACTION, PROCESS","Nodes Table Emission is the process of emitting a table of nodes, which includes information about whether the node is a document or an entity, and the UMAP coordinates for visualization.",682,,['56506e2d064c0732efa3cf418057edfd'],"[-0.02467488 -0.02087508  0.00447729 ... -0.00964969 -0.01186892
  0.02829891]"
907ec65076e5494a8631efffb81b3178,NETWORK VISUALIZATION WORKFLOWS,"CONCEPT, PROCESS","Network Visualization Workflows are the processes and steps taken to visualize high-dimensional vector spaces within graphs, enabling a 2D representation of the graph and the understanding of relationships between nodes.",683,,['56506e2d064c0732efa3cf418057edfd'],"[ 0.00804384  0.01135853  0.00017354 ... -0.01221021  0.02884763
  0.03746941]"
2dc7f6b230db452190a09643ca3d5ec0,DISCRIMINATOR,"PROPERTY, CLASSIFICATION",The Discriminator is a property that classifies whether a node represents a document or an entity in a data structure. It is a binary indicator that helps in distinguishing between different types of nodes within a system.,684,,['2011f03f21e526cf9277c27bf3e68242'],"[-0.02800214 -0.00658226 -0.01120387 ...  0.03210783 -0.0279235
  0.01030632]"
c20ecfc93b3a4875ade5c92cfe4b94a1,UMAP COORDINATES,"PROPERTY, LOCATION","UMAP (Uniform Manifold Approximation and Projection) Coordinates are a set of values that represent the location of a node in a reduced dimensional space. They are used for visualizing high-dimensional data in a lower-dimensional format, typically for the purpose of data exploration and machine learning tasks.",685,,['2011f03f21e526cf9277c27bf3e68242'],"[ 0.00644051 -0.00370327  0.01574588 ... -0.04020264 -0.00704133
 -0.02482489]"
